1.980478813989886566e-01,5.354250016713548721e-01,3.222540971236406704e-02,1.970792644433160490e+00,4.935123864716819964e-01,3.645018469343511841e-03,2.285184777173508763e+00,8.082090571787455824e-01,2.089225749786158548e-01,-4.160474420222279868e-01,5.457777015498199713e-01,8.208727388076297871e-02,-3.774020103710453711e-01,5.766193830552432398e-02,1.507089241600241269e+00,-1.744995603039512302e-02,5.628281370130957528e-01,6.623339908427784695e-02,-1.968129795904793311e-01,6.003514040418522768e-01,-1.555575085105773969e-01,5.922616759728669411e-01,1.708203198462135974e-01,1.204211545980587994e+00,5.320830566227304770e-01,-5.938177889982941826e-01,3.893369434138560514e-01,5.737513166264838205e-01,-1.309659186519861740e-01,9.840074560309933771e-01,4.656962392242400828e-01,2.492856631634414177e-01,-3.339653685473592537e-01,-6.390326105019200620e-02,8.285515100947415945e-01,-9.420959020879059453e-01,-4.157161870360898681e-01,1.594564822504182411e+00,4.063144194354605943e-01,9.626454267959563271e-01,1.090290270206643486e+00,4.167218354636160194e-01,6.057975840278642110e-01,6.035649208637398899e-02,-1.016545025835398769e-01,-1.291591359908390801e+00,4.249452872829364014e-01,5.816525447332041576e-01,1.154122142650406468e+00,8.321806473476552890e-01,-1.865987789249108075e-01,1.645253792468631904e+00,-3.933566740636982306e-01,1.040703241529293388e+00,-6.740161071279264504e-02,2.048944998101337678e+00,-1.049527006686572783e-01,1.033952616173340056e-01,-1.189124787974830122e+00,-4.397662286846672486e-01,6.038798307341314286e-01,5.235745447003971320e-02,6.227027220075870284e-01,7.277522889972243281e-01,1.005363587794985802e+00,-7.669020528964319849e-01,1.095312467198347461e-01,1.209391892503844712e+00,-2.586786459448776609e-01,-4.860971181358696991e-01,4.084499781000646146e-01,1.560548477009311430e+00,1.130595671232409227e+00,-2.350704204069865300e-01,8.651158414701138888e-01,-2.201229470567697410e-01,1.422336345517102529e+00,-3.539106969015728965e-01,-9.421716289418483048e-02,-8.827081719786065983e-02,-1.223351134705862597e-01,8.167158759443692295e-01,-6.970391227197039186e-01,-3.857211101982118695e-01,4.449539882147820480e-01,-6.156113761479190538e-01,3.672300895008343002e-01,7.080139609442195892e-02,5.067699791726093528e-01,-4.874407554959522271e-01,8.908680168068151550e-01,1.293482543578765298e-01,2.177165245974711782e-01,-1.016296146383094956e-01,-1.123622182427281152e-01,-2.663612807680199035e-01,3.318045991071236211e-01,-4.454343206554658985e-01,-2.120089778738543373e-01,-1.941955312112099430e-02
-1.280020890929695898e-01,2.004150601790433139e+00,-2.600005930214167593e-01,-2.299890548732856088e-01,-5.858574755797179012e-01,-6.161958554346708139e-01,-1.114153819941311879e-01,1.595483432892770947e+00,-1.844352770479803783e-01,5.028288733100790692e-02,-8.224381649466664390e-01,-7.186823179504910897e-01,-3.774014539358835352e-01,-7.800050382429527529e-01,-2.149641744439017010e-01,-4.129673166388320854e-02,1.840313170841785917e+00,9.303048474350544828e-02,-7.824593399747831191e-01,3.151342404400504782e-02,-7.184182732183838072e-01,-4.012491129057464412e-01,-6.503211103207758859e-01,-9.841603822233209176e-01,7.541804242457454954e-01,-1.491929174294416398e-02,-8.242493252467489318e-02,1.929660828193661415e-01,-2.647863231087051461e-01,-1.369287114769074831e+00,3.958131847257710390e-01,5.733388696934198919e-02,-4.299964766120632498e-01,-3.197705045773367033e-02,-3.083238006793678210e-01,-3.971625752445092083e-01,-5.270769543365183551e-01,-2.645893055876729072e-01,8.185684904967353848e-02,2.385699376549742512e-01,-9.084261320122195560e-01,-6.564014597905262205e-01,-4.972701472369772668e-02,-4.488102825116876415e-01,-4.805201857935052084e-02,-6.269035931843232046e-01,-3.170302826079606784e-01,6.037877368642557974e-03,-4.922941523343382642e-01,-4.453681613915045495e-02,-1.384174594071943265e-01,6.699943450297833003e+00,-3.131761845543329370e-01,-1.451306441058213825e-01,-1.896077792464602452e-01,-7.209982381824565634e-01,-1.257657876957839704e+00,-1.160507765253849383e-01,-6.786778428273019248e-01,3.496072317619281500e-01,-1.308545877632952381e+00,-4.837779235525800636e-02,-6.511414079362894958e-01,2.057647280217878460e+00,1.190597756006273600e-01,-2.150309867274399489e-01,7.068779736293056767e-03,-3.254578368149355638e-01,-4.584033522690407203e-01,-5.992036843233354559e-02,-4.381315856556725064e-01,-4.506421936656233584e-01,-4.877809476327110705e-01,-1.486931972834361515e+00,4.452053421241448927e-02,-3.211611096425097123e-01,-2.327174919744856574e-01,-3.252035250443463532e-01,-3.030374504690621640e-01,-4.939083587012973314e-02,-9.128043341312964964e-02,1.968602612500642418e-02,2.884675867283766348e-01,-2.198817305285184764e-02,-2.556658118648965649e-05,-3.373723086340421271e-03,-2.889538500931599918e-01,-4.713617833133113520e-03,-7.964554931181184738e-01,-9.929113948755559360e-02,-8.654424648918264129e-01,-4.623103381045379212e-02,-3.296728468728899464e-01,7.598381128400281959e-02,-1.487593547947698713e-01,8.881920984726449086e-01,-1.217372494699761942e+00,5.267583742909435346e-02,-3.234726272601868846e-01,1.210253390023102504e+00
-1.957299250119403367e-01,3.543643236641955130e-02,-4.390768608005246043e-01,-5.111544144789979816e-02,1.661344606839336158e-01,-6.807991557021317863e-01,3.625788111725890550e-01,-1.020742328726283565e+00,-2.220863576807911577e-01,-2.826324450235040073e-03,1.162419474645663003e-01,5.325520440976005965e-01,3.883247501868388185e-01,6.181008215994848037e-02,-6.986580315629595805e-01,-1.154012861077375440e+00,-3.530593954288295255e-01,3.199371554291237651e-01,9.303036511975016909e-01,-4.966430649575643841e-01,-1.720484653616848741e-02,2.038956314361836941e-01,-1.686458792782749294e-01,-5.085767198237098885e-01,-7.921546852569391062e-01,-7.507967365969346885e-01,-1.878731925962809080e-01,-1.840000910593107220e+00,3.747656520753430698e-01,-1.581101761354997692e-01,-2.744724366614781919e-01,-4.238891965154314434e-01,-3.711101701293720301e-01,-6.381204339263228664e-02,-6.057021637783149837e-01,-3.253869809554692516e-01,9.011594831613954637e-02,-6.911561303609859985e-01,-2.617558556020559424e-01,4.006385110121634119e-01,-6.650580604004818763e-01,1.046936757382179506e+00,-1.375478646654086479e+00,-1.159841142240968903e+00,-6.884768528762544859e-01,3.542241820515217854e-01,4.816777285810068143e+00,4.331177633018116341e-02,9.309828037738365758e-01,4.966779625256673714e-01,6.768413610567516336e-01,-2.757031258874739210e-01,3.379215111723605225e-01,-5.207948389888630292e-01,8.691258759853802696e-01,-8.208953919118426590e-02,-3.031879306722852219e-01,-8.469793245135351922e-01,-4.421404643795106559e-01,-6.240294794717159421e-01,-1.055344577430692654e+00,4.932746873690000977e-01,-2.992758138811546509e-02,-3.179122742515455013e-01,-4.548669759554271330e-01,2.091203254981787441e-01,6.317271508419443349e-02,6.670211093550919568e-01,1.325695422227128217e+00,-8.458734175650052534e-02,-8.735832605130235962e-01,-6.159828873826653922e-02,2.132947604448931500e-01,-4.702382976324823716e-01,-1.873825200700956761e-01,-7.836593050025653096e-01,-5.488453995073533376e-01,-2.852387316829417818e-01,-5.748223721753071835e-01,2.995434794207702534e-01,-7.090944047749681012e-01,-7.131216921166258493e-02,9.811080354375986134e-01,2.620497622413229255e-01,-2.646693151154043133e-01,-1.756412318433935305e-01,-2.707286931095586463e-02,-8.830114882958994826e-01,-2.189716213258060817e-01,1.490009658825051542e+00,-4.809187720724258375e-01,-6.202769151037479389e-02,3.901867900764616204e-01,-3.829520914213545568e-01,-6.353303840129824742e-01,7.448730357220396670e-01,1.215715561373047898e-01,-2.333619344815180130e-01,2.645694598234236694e-01,6.628454967720999458e-02
-6.187886893709804159e-01,-1.986078507100269286e-01,-6.536417407879178132e-01,3.319462661236730755e-02,-2.831763320463638878e-01,-1.805916807178516326e+00,3.068476560419909280e-02,-2.336582374067639745e-01,-5.853564553347183619e-01,-7.744907844003103836e-01,2.692308233046040722e-01,3.834397433800044164e-01,-5.553318225703270938e-01,-2.230936399041224399e-02,2.526875865686231334e-02,-4.545813697411320575e-01,-5.409408826594988007e-01,-1.320982279473406074e-01,-1.032858628491957420e+00,1.470683613142103607e-01,-1.043498865159830785e-01,-1.541910034209671210e+00,-4.803528480797681910e-01,-4.169661634201952127e-01,-6.023857845585706166e-05,-2.833637108698522922e-01,8.117199636379392180e-02,8.598200100767174892e-01,-8.007546329423579357e-01,-5.704114711523311509e-01,-7.245350452262170338e-01,3.934306837908471688e-01,5.199656506718538518e-01,6.010324610715789967e-02,6.650519834278776354e-01,-3.080815625751587850e-01,2.539016215946504618e-01,-7.635791502106286099e-01,-2.394443105126329741e+00,-1.607688336092655268e+00,6.976359001617338240e-01,-1.535091088369889278e-01,-4.700285341125296501e-01,-2.648032186538001320e-01,-3.250048444868710029e-01,-1.436820011713667300e-02,-6.509185954481256919e-01,-3.073577250181803722e-01,6.322574419176110183e-01,1.870720725458153155e-01,-6.728581221480504082e-01,7.333205121155041972e-01,-8.988366943573488088e-01,-3.778447244368356994e-01,5.184848322028223766e-02,-2.167962465023557939e-01,-5.008249261942607777e-01,-1.594859975613812653e-01,1.652789870146694762e+00,-1.063249246848220197e+00,-1.543993346927942656e-01,-7.414743576735964847e-01,-5.490662354081032870e-02,-4.295629767620405270e-01,-1.508886109071116977e-01,-6.820988783019495127e-02,-4.457349630260654116e-01,-2.845168525110485999e-02,-3.599784290696684819e-01,-2.827592531678366772e-01,-3.097108196161765803e-01,-2.633990452181637215e-02,-7.010587664409083652e-01,2.747209469937304527e-01,-2.435087656105000831e-01,-3.733426585914371709e-01,-7.990291826944065923e-01,-6.284756031436248280e-01,1.334586575790501495e-01,-1.122313669466151048e-01,-2.393451970484558877e-01,-7.185779925399843338e-01,-1.690079794897995646e-01,-3.757996751427498117e-01,-5.550051131471076538e-01,-4.476104968064946177e-01,-5.226978453732558094e-01,-5.136919006532160159e-01,-7.946546900230850863e-01,-2.148124281250537171e-01,2.597615808559306308e-02,-6.454913386428626776e-01,-4.564190990229374800e-01,-2.269889265449179516e-01,-2.530648647065250056e-01,-1.411219790526897278e+00,-2.732821736892380171e-01,4.690854020359512822e-01,-2.224185477811862766e-01,4.015918969556361851e-01
-3.365046152640304156e-01,-9.618056935575457489e-01,6.510468735850202249e-01,1.386340722056050856e-01,5.463108697802497860e-01,3.161277472749640882e+00,3.669982559279643120e-01,-1.465541844847641384e+00,-2.294293139978321461e-01,-1.254904642450961338e-01,-9.260150573428710397e-02,-7.462478345412019987e-02,-5.194753458330299972e-02,-1.940368512937795664e-01,-1.107118315152088917e+00,3.673451529958622341e-01,-4.940453435758759837e-01,4.653140691920618077e-01,2.257046468259727434e-01,3.151342404400504782e-02,-2.016570021997899920e-01,-3.200722007576849333e-03,-2.418311370927876958e-01,-9.848230529177567916e-02,9.474887054046127188e-01,-5.355168227338692466e-01,5.070965068923530827e-01,5.514102890470036211e-01,6.181082536211317258e-02,-3.242631288162858283e-01,1.269598104392898330e-01,-5.638927352313442137e-02,5.373247872060584601e-03,-4.266528671895420399e-01,-3.063945505138526149e-01,5.747064476562471214e-01,1.783635947744507622e+00,3.645346659339202544e-01,2.135757673898465159e-01,-1.774367094459312344e-01,8.534845231291227075e-02,9.352053077409175352e-02,-5.370304123665430307e-01,-5.046853426749847715e-01,1.425522708951967588e-01,-1.557756916179433848e-01,-1.598464891110625563e-01,-2.448433750469246051e-01,-6.602057557008459199e+00,-1.151691135189887749e+00,4.427479405837271564e-03,-8.617408657460063834e-03,-2.759796577705356246e-01,-3.540023103109620761e-01,-1.041262750331873210e+00,-9.973760785366478920e-01,-8.593501385790901226e-02,1.672325304160727999e+00,2.805102033863546285e-01,-5.531802189610461606e-02,1.005488506787343833e-01,-3.330700841320426431e-01,1.642391619145058268e-01,3.375770105774298369e-01,-5.255437278620767039e-01,6.022699426401117995e-01,4.373799276049240570e-01,-4.607661843234323040e-01,-2.809849055970364162e+00,1.461329877573130410e-02,-1.668828752750006472e-01,9.036360018788355264e-01,-4.429543059223247509e-02,1.010974907368802800e+00,-1.611484826819819527e-01,-1.263879942780625321e+00,-3.236330474291683190e-01,2.381662794754447199e-01,4.521175499659302321e-01,9.430991536166928590e-02,-9.092279388995128109e-01,2.137606512219138721e-01,-4.416065704637454070e-01,-2.198817305285184764e-02,-4.825700175143714521e-01,3.474775002232507459e-01,3.047706612788260161e-01,-1.669508005901802761e-02,1.637419610355426824e+00,-7.811492932094089847e-02,-1.735151890528511542e-01,-5.265713296085020589e-01,3.151337145973381881e-01,5.550007495765049148e-01,3.609706645991550555e-02,3.459231531112204605e-01,-6.978675765153833366e-01,5.267583742909435346e-02,-6.175605705163293990e-01,-1.941955312112099430e-02
1.076645194633142483e-01,6.009591002420893169e-01,-2.398234861907795057e-01,1.181840184178910846e-01,-4.612178168804182410e-01,-1.641058091983887968e-01,9.583808748737265848e-01,2.963632129132033333e-01,2.281476790769930152e-01,1.755810619412240814e-01,1.654088639028534757e-01,4.753797205800571191e-01,-3.298996065025595614e-01,6.523932994606569391e-01,-4.073271230489873274e-01,-2.199625251129627701e-01,-2.819922808276691395e-01,-1.283129937317999958e-01,-3.007304142817557313e+00,-1.511853474562546262e+00,-1.055989865957750358e-02,-7.560827313145909168e-01,5.988104188651217213e-03,2.491970399292629257e-01,5.760777367650098124e-02,-1.390293872736836356e+00,6.850867925542138970e-01,4.329894532666649920e-01,1.230234241252768090e-01,-6.634608057322859409e-01,6.211877461242951703e-01,3.384163148590785958e-02,2.933184820258496334e-02,9.496028320817310187e-01,5.140675330974860957e-01,1.483458060768004993e-03,1.066044130167152604e+00,-2.503743000381729589e-01,1.212492078052212485e-01,3.634906106199649045e-01,-5.067054490890081642e-01,-1.797802908579294034e-01,5.259695693329063948e-01,-1.048682597380053566e-01,5.805188059276196189e-01,-1.746153998466657142e-01,-1.016881793474310403e+00,-6.960269389017671726e-02,2.053642057614018246e-01,-8.819583967696173477e-02,3.583863220150999007e-01,1.217874006524157338e+00,1.520762345831577489e-01,5.606792915474372307e-01,1.972945370059547288e-01,1.709178314467765025e+00,-3.040166716112884249e-01,2.569970272696733837e-01,1.595906903826618539e-01,1.113334737059425150e-01,5.010150126242119972e-01,2.241061522586801635e-01,7.451974722084085678e-02,1.673842921632315850e-01,-5.896680713105587612e-01,-5.140347117390509091e-01,1.861668946406483116e-01,1.307458536088395906e+00,-6.229133746314869519e-02,1.038946995793221362e+00,-6.431496304701331268e-02,5.672320331666451665e-01,3.406228467584458963e-01,-4.674957555761780764e-02,8.224511255270325893e-01,5.701018715478918253e-01,1.021402404269441844e+00,1.301309054105352914e-01,3.934239984223799058e-01,-4.939083587012973314e-02,-4.306702006463702381e-01,7.709788238364534418e-01,-1.204666166699889684e+00,-1.485330352814661636e-01,2.400594278069513032e-01,1.787023226990878677e-01,-2.878919212870655331e-01,-4.713617833133113520e-03,-2.063944825779200354e-01,-5.605309618830818241e-01,1.599139569619990597e-01,9.728525313764936344e-01,-1.754692092191178499e-01,-3.849096804466928257e-01,-8.520992399186615163e-02,3.470350125862521340e-01,-3.494375050339936228e-01,1.440039484593489183e+00,-3.555146023072225381e-02,-7.264814954290499394e-01
-1.284141210285473511e-01,1.062969415256985517e+00,-3.445767023586864819e-01,3.674967708559094826e-01,2.670552821054111847e-01,3.133402457062688939e-01,6.083041253283000271e-01,1.865743477945376871e-01,-3.481146875475195079e-01,2.729407485278644296e-01,6.148605621458421711e-01,7.075030842706570011e-01,1.015737330945333527e-01,-2.768539425085390637e-01,4.783294998105652729e-01,3.390369003968562445e-01,-2.195277724451772661e-01,4.700780231399376841e-01,6.052736549427709667e-01,8.376369084924600861e-01,2.550864041493422496e-01,3.298272997771962145e-01,-2.449255504391100846e+00,9.610003425791100451e-01,5.723832043733406705e-01,-1.999364877487066205e-01,9.422250658198624285e-01,2.999160684153611145e-01,2.731631834847545459e-01,1.657088856574120694e-01,-2.638811166552883503e-01,-3.858250142918615878e-03,2.107098323137603091e-01,-3.785837087043184002e-01,-1.171647711310995210e-01,1.503730870068883119e-01,7.615908061476774071e-02,1.412972345089259785e-01,1.699737374921849176e+00,-1.863702382690377302e-01,7.586029648911665202e-01,7.361446048849921153e-01,6.708083569422952364e-01,-4.137100659729221232e-03,1.115253739174462133e+00,1.813512870875168215e+00,1.342374954302389511e+00,8.180569382123251132e-02,3.304909416447076032e-01,3.324925086611382197e-01,-1.355092519510989468e-01,6.679606035567383637e-01,8.249930717979528927e-01,2.454182627451955978e-01,2.429656636862789210e-01,-5.805159663216001853e-01,1.602899564386700282e-01,-3.101696198283268036e-01,-5.517268234807416738e-02,4.044242303416745177e-01,-1.075874320484049296e-01,2.064512044003953495e+00,6.258007683924302622e-01,1.895956156869950116e-01,-3.349305538508083081e-04,-1.920113895847127550e-01,-1.979194237718229776e-01,6.123222774294797555e-01,3.111978012568719643e-01,-4.501402993926542084e-01,1.211333076118449759e+00,2.052562701435477255e+00,2.410234697065411213e-01,3.344845810350362547e-01,1.885818376154148601e-01,3.759176457161736984e-01,3.343845230851448802e-01,4.027698502135848013e-01,-1.874911210619551738e-01,-2.719017423808514078e-01,1.382677116938322293e-01,1.128117617624294855e+00,-2.937743507398399290e-01,4.126475916080630246e-01,5.069592738555615818e-02,-1.746023802152232962e+00,-7.808222210404496266e-01,2.061736080972499940e-01,-7.244222286367002495e-01,-1.053409944768483320e-01,-1.794858789502041141e+00,6.160046116461791177e-02,3.419461363019636324e-01,4.572177499883135487e-01,1.626044528238025921e-01,1.119323756876432707e+00,6.090080178962961055e-01,-1.067058368157406401e+00,-3.395513204768236398e-02,-2.847667322352836372e+00
5.359356550611810849e-02,-3.936065892389291332e-02,1.199507894404328867e-01,3.635648183296533859e-02,2.724863354577614638e-01,1.462741265217637920e+00,3.447618359772130492e-01,2.248980691836847123e-01,1.026422171573366099e-01,4.475268288879408890e-02,1.271060471415709492e-01,4.819933184072104360e-01,1.079587754946905287e+00,1.454029331049336293e-01,3.148618111703343492e-01,2.326592423734870352e-01,-2.014368742362876441e-01,1.740117244120687467e-01,1.403396992203027882e-01,2.558872883715958002e-01,-7.465782157403152985e-02,-1.318240015276994914e-01,3.959530971711876929e-02,8.230271687803489833e-01,-2.393454745100818681e-01,1.453825462678106639e+00,2.024203822989150414e-01,1.886413203170973052e+00,4.056677011521623785e-03,4.100574211609356312e-01,8.604647882661224934e-01,3.384163148590785958e-02,-2.946275001909883784e-01,4.352476537143445956e-01,1.325331959277639138e+00,3.391179594512355178e-01,6.862340853966347742e-01,-5.338545771673814354e-03,-9.547211370970329000e-04,1.212913893353867456e-01,-2.737991907255569179e-01,-3.293393932918620322e-03,7.498832231021029804e-01,7.030298182346132740e-02,5.389275457526961910e-01,2.705000937037254152e-02,2.406969298181671837e-02,-6.081783564756669813e-01,1.938348088994594209e-01,-9.801798786394373686e-02,-3.005788525413006229e-01,1.297731089485693566e-02,4.337020996514439480e-02,-1.587743876888215167e-01,1.326309319529139497e-01,6.765160122952474930e-01,4.034053164545939318e-02,-3.372682924598079945e-01,-1.347261700821997810e+00,8.991990162864808012e-01,4.949314578056941416e-01,2.274749962123492342e-01,1.098040698423715100e-01,4.245563777681337081e-01,4.835157106809481048e-02,1.228737877072483622e-02,3.364472959942783198e-02,8.137514665329527164e-01,5.430811896588186999e-02,1.728248305256818163e-01,9.130648348388994973e-02,2.986904085466995928e-01,-5.507421100747917908e-01,3.798458271337018521e-01,5.788317821996110668e-01,5.984778942613584451e-01,1.676911119837489195e-01,3.128764884320777151e-01,-2.367700021532904708e-01,-1.337031117623172990e-02,1.364702048248514210e-01,-8.966392220220931186e-02,2.783524202668616887e-01,-5.353103305551493163e-01,3.875292187296000557e-01,5.112357413409831519e-01,2.156579188156568794e-01,-4.713617833133113520e-03,-1.070149546081138325e+00,5.341161757562773449e-01,2.609548585393134390e-01,-8.324745142286546495e-02,-9.412631723903817915e-02,-4.889045441925700675e-01,-4.205027053901477241e-01,1.450338332125191698e-01,-6.652143846800219473e-02,1.487504487355251551e-02,-1.066824067745051896e-01,-1.336037346122026792e-01
-4.040706538582486407e-01,-5.216947229785215967e-01,3.452514741421031791e-02,1.119636561950001719e+00,-3.709988648032004899e-01,-8.510529591104687430e-01,-2.501933788022484562e-01,-1.108724041345551914e+00,4.670937370318438697e-01,-1.305296792272863993e+00,-1.178630963861712205e-01,-2.560700673090520740e-01,-2.329946866865688915e-01,-3.553747260509637629e-01,7.474048010678432385e-01,-1.121238530376593046e+00,-2.416466698739386243e-02,-3.718186728358951476e-01,-3.156077525799511618e-01,-9.323308645428851626e-01,5.374400044205127625e-01,-2.504917987424473691e-01,1.437150767378883587e-01,-7.635103258465949505e-01,-1.747395059680033058e-01,-5.535993678007001817e-01,-6.527100961987667427e-01,-8.868043152663102058e-01,-4.466436761792105803e-01,6.094294016379012691e-01,-7.277864138874557964e-01,-7.237483116639471525e-01,-3.723016280770004904e+00,-2.483244998227659150e-01,1.889977855484480801e-02,-3.665727447933129768e-01,-7.547937327034032196e-01,-7.747555239979397879e-01,-1.529822208518239468e-01,-4.621856016258012456e-01,1.736374107791594790e-01,-9.526386784809502961e-01,-1.973836911088916804e-02,2.434884826785452816e-01,-5.116480091324494550e-01,-5.687696432950576364e-01,2.446227116578767943e-02,-5.434214132330922320e-01,-2.053219776764497184e-01,-2.575240457956560203e-01,-1.199038980414267375e+00,-5.903294301259165433e-01,-4.171860752927885052e-01,7.049149544677317802e-01,2.742378708483363958e-01,2.729698000189258351e-03,-1.375641032680977038e-02,-7.355324455513301274e-01,4.845739992446843614e-01,2.280947722007623302e+00,-1.687249913154924841e-01,5.052113872860828359e-01,-9.862637821681802253e-02,-5.056437266275776860e-02,-1.880484405954702953e-01,4.446163098232558952e-01,-5.768664598169480628e-01,-1.940940657400376246e-01,-2.417411334117980648e-01,-6.838361785996315279e-01,-1.854504799466245579e+00,5.323323022471931898e-01,6.592135267355911377e-02,-3.771908866312878028e-01,-8.146725790296806269e-02,-3.111745487460556570e-01,-6.302584526008002674e-01,-2.307300720315368370e-01,-4.768301944444568452e-01,1.458202849313801341e-01,-1.543228328384061432e-01,5.045581901210671738e-01,2.764668509723968715e-01,-2.932473257858160820e-01,-8.500455391394182714e-01,4.396893095696240983e-01,6.594282233704585883e-01,-9.303388890932360322e-01,-3.949757057408312289e+00,-1.448162368948061884e-01,7.772775830176147371e-01,5.111218319662581555e-01,-7.186209101716307668e-01,-2.427198093120378763e-01,2.140256586001865469e-01,-5.343024423567301895e-01,-1.485788273041869223e-01,-7.468716157667628641e-01,-3.463274270602924032e-01,-1.941955312112099430e-02
-2.690228072567759643e-01,1.025909296219768563e-01,9.659575535112890909e-01,5.980432938146555966e-01,-7.972581361705920189e-02,3.893876653080350497e-02,-6.381605499426256101e-01,7.512126808064935324e-02,-1.644431840337680528e+00,1.321663459840818899e-01,2.720827121674600502e-01,1.487408557073129245e+00,2.286968302464975067e-01,-1.710524569261185068e-01,9.764818232628598438e-02,-2.448461199696051194e-01,4.660342414326784088e-01,1.504593728501110450e-01,2.092657620165318255e-01,-4.116884049877966162e-02,1.541240494279545459e+00,8.167645520243008717e-01,-3.784157847381901529e-01,1.246924115086933127e-01,-1.603250081332555366e-01,2.454550879038329969e-01,7.383863760950463151e-01,-9.885270307793961320e-02,-2.588193861314592170e-01,1.409266345362088779e-01,-3.904205589190710979e-02,1.430872683197208506e-01,5.521962763657856099e-01,8.856204059286053587e-01,-5.133692967190286449e-01,-4.394710910408473198e-02,3.198611565168097970e-01,4.972825639664025243e-01,1.008291472733136240e+00,9.202693531601026100e-01,5.072418148945817551e-02,-1.316391885264992290e+00,-1.153050741200680962e+00,1.019399152409332793e-01,-7.139545481715344755e-01,2.896934333045897425e-01,-6.550301671185023711e-01,-1.990582719308325033e-01,2.138503695245343519e-02,1.138447538812966883e-02,2.488781026428039944e-01,1.078042455386393872e+00,1.175319075667437783e-02,-3.885249578182166652e-01,-1.031278635668270022e-01,-4.258939248344673634e-01,-2.443179229412208164e-01,3.745263588610416305e-01,-1.326397856873309522e-01,1.101543836589788494e+00,2.518692861877190881e-01,5.155817632264164674e-01,-1.144613634478487851e+00,1.444462520631705979e-02,-4.618661097299575635e-01,-4.375368939225942472e-02,-4.120962639258323734e-01,-1.906224169074776376e-01,2.937175001189124002e-01,5.411870597299489605e-01,-2.495281478548933007e-01,-6.186849107098408851e-01,-3.686627249793768962e-02,7.878687168524034501e-02,4.671270356155217685e-01,5.784807967289277153e-01,-7.224571146812430733e-02,6.289112801463328517e-02,-2.955826658919841199e-01,4.923390129667477022e-01,-1.745525742200933206e-01,8.573458325492844256e-02,4.923960074368741169e-01,5.630448952800640727e-01,6.484424213200524756e-01,-1.601125581290371858e-01,4.565427955208706257e-01,-2.202006221049810919e-01,4.671722451421859712e-01,3.310921373679529545e-01,4.186632060235979669e-01,1.527255840360249028e-01,-1.040193091760722582e-01,8.161649136727761045e-01,4.530477447834203170e-02,5.085462540962164962e-02,-1.448005638207847667e-01,9.115191007731443529e-01,-1.002082712820984711e-01,-1.177937638390598590e-01
